conversation_id_str,full_text_comments,full_text_comments_preprocessed
2.0005434481397023e+18,cape bgt woy handle malay voice gak berhenti2 ni agent2 malay pada kemana sih kerja gak?!,cape bgt woy handle malay voice gak berhenti agent malay kerja gak
2.0005423049528973e+18,@Schneizelyx kerja bang masihan ,schneizelyx kerja bang masihan
2.0005434021114924e+18,wow ternyata preparation kuliah di LN pake lpdp mirip kek kerja ke LN via lpk wkwkwk,wow preparation kuliah pake lpdp kek kerja via lpk wkwkwk
2.0005433907491064e+18,gw ga habis pikir org masih bisa mikir side gigs/income selain kerja formal kaya buset gw 8 jam kerja aja kayanya ga kelar2 ga mungkin bgt kerja cuma 8 jam minimal bgt malem pasti ngutak ngatik data/debrief team review (sales only),habis pikir org mikir side gigs income kerja formal kaya buset jam kerja kayanya kelar bgt kerja jam minimal bgt malem ngutak ngatik data debrief team review sales only
2.0005433652393167e+18,Ribuan pengunjung kecewa usai Museum Louvre Paris Perancis tutup pada Senin (15/12/2025). Penutupan Museum Louvre ini imbas aksi mogok kerja para pegawainya. Dikutip dari AFP Senin mereka menuntut penambahan staf. | #Louvre #Paris https://t.co/VtBcqIcUbq,ribuan pengunjung kecewa museum louvre paris perancis tutup senin penutupan museum louvre imbas aksi mogok kerja pegawainya dikutip afp senin menuntut penambahan staf louvre paris
2.0005433589059136e+18,Otw kerja pun terlock baju lagi. HAHAHAHAHA,otw kerja terlock baju hahahahaha
2.000512674451612e+18,@Windekind_Budi Iya soalnya Davide 1 lagi masih kerja. Hahahaha,windekind_budi iya davide kerja hahahaha
2.0005433404761457e+18,infokan loker daily worker nataru season pls kl ada ak bru msup kerja di januari. jd msih ad sisa bbrp hri lg sblm kerja fulltime ,infokan loker daily worker nataru season pls bru msup kerja januari msih sisa bbrp hri sblm kerja fulltime
2.0005433264126405e+18,Want To Sell / WTS PVC Bag https://t.co/OSvqNfZhin Puffy Bag https://t.co/YpUh27zdT0 Shoulder Bag https://t.co/Cs2AnIGSnZ Cherry Bag https://t.co/FAXoCHxY9g Zonauang zonajajan aab tas murah tas preloved tas laptop tas kerja tas kuliah tas sekolah tas bahu tas selempang tas doll https://t.co/MojzuPSCG6,want sell wts pvc bag puffy bag shoulder bag cherry bag zonauang zonajajan aab tas murah tas preloved tas laptop tas kerja tas kuliah tas sekolah tas bahu tas selempang tas doll
2.000543312797975e+18,Mau punya uang tapi gamau kerja Kenapa capek kali ya Allah dengan segala tugas dan tanggung jawabnya ;(,uang gamau kerja capek kali allah tugas tanggung
2.000540165396472e+18,@jenostalker Itu yang membuat aku jadi sadar bahwa memang hidup ga adil dan jadi semngat buat bisa berbagi cuma tahun ini gabisa belum dapat kerja tapi tahun depan mungkin bisa terkadang motivasi hidup lebih dapat feelnya di orang yang kita ga nyangka thanks pak suroyo.,jenostalker sadar hidup adil semngat berbagi gabisa belum kerja terkadang motivasi hidup feelnya nyangka thanks suroyo
2.000540165396472e+18,@jenostalker Pedoman hidupku hanya untuk ayahku..yups setelah 8 tahun kematian ibu karena tumor otak stadium akhir. Ayah jd terpuruk dan tidak ingin menikah lagi. Aku anak perempuan satu satunya yg harus merawat dia. Oyah ayah udah gak kerja dan sehari hari aku yg penuhi kebutuhan nya.,jenostalker pedoman hidupku ayahku yups kematian tumor otak stadium ayah terpuruk tidak menikah anak perempuan satunya merawat oyah ayah gak kerja sehari penuhi kebutuhan
2.0005432617574072e+18,Dulu waktu gua masih kerja di setiap gajian yang gua duluin itu ngasih orang rumah ngasih uang jajan buat ade². Beli apapun gua sll inget orang rumah sekarang giliran ade² gua punya sesuatu boro² inget Kknya diminta aja ga boleh KWKWKWK,kerja gajian duluin ngasih rumah ngasih uang jajan ade beli apapun sll inget rumah giliran ade boro inget kknya kwkwkwk
2.0005391649878515e+18,@chortisol KERJA SAMA t_____t mana itu tanduk di kepalanya tetep dipasang ....,chortisol kerja t_____t tanduk kepalanya tetep dipasang
2.0005432386594647e+18,Batik Malessa tumbuh bersama perempuan Dipotrunan Surakarta menciptakan lingkungan kerja yang ramah keluarga dan membuka peluang ekonomi dari rumah sendiri #RumahBUMNBRI #UMKMBRI #qrisbri https://t.co/6olMJrbcs7,batik malessa tumbuh perempuan dipotrunan surakarta menciptakan lingkungan kerja ramah keluarga membuka peluang ekonomi rumah rumahbumnbri umkmbri qrisbri
2.0005432162828572e+18,Solusi yg efektif dan bermanfaat. Sebaiknya pemerintah mengerahkan tenaga kerja dan mesin gergaji utk mengolah batang2 kayu yg besar dijadikan papan. @prabowo @gibran_tweet https://t.co/GWEaNcFH4V,solusi efektif bermanfaat pemerintah mengerahkan tenaga kerja mesin gergaji utk mengolah batang kayu dijadikan papan prabowo gibran_tweet
2.000543197924303e+18,Bentar gw baru pulang kerja gw pelajari dulu doll enha AOWKWOWK,bentar pulang kerja pelajari doll enha aowkwowk
2.000543142584668e+18, 3. ALT Uptown Clean &amp; modern Tahan 6 9 jam pas buat kerja atau hangout pagi sampai siang. https://t.co/a6w20qdfXK,alt uptown clean amp modern tahan jam kerja hangout pagi siang
2.0005431391369503e+18,capek mikirin kerja tapi kalo gak kerja gak bisa makan. ,capek mikirin kerja gak kerja gak makan
2.000543138717508e+18,baru santai sehari anj udh disuruh kerja lagi wkwk,santai sehari anj udh disuruh kerja wkwk
2.000543134703555e+18,anjeng gatau mau seneng apa sedih februari tahun depan gw mutasi kerja di jakarta dong wkwk,anjeng gatau seneng sedih februari mutasi kerja jakarta wkwk
2.0005431035986207e+18,knpsi kalo di dunia kerja ini ada terms bolanya ga di saya yg penting bolanya ga di kita sejak kpn saya main bola bos,knpsi dunia kerja terms bolanya bolanya kpn main bola bos
2.000348386516743e+18,@rsevise ini namanya kerja sama haha.,rsevise namanya kerja haha
2.000488543236293e+18,@tanyarlfes gue kasih bintang 1 sih wkwkwkkwkww lu kerja sbg pengantar tp gak mau ngasih info ke orang yg menerima barang tuh gmn konsepnya?????,tanyarlfes kasih bintang wkwkwkkwkww kerja sbg pengantar gak ngasih info menerima barang tuh gmn konsepnya
2.000543049613816e+18,Semoga lepasnya aku dari tempat toxic itu digantikan sama yg jauh lebih baik. Dari mulai atasan nya rekan kerja nya lingkungan nya gaji nya sistem kerja nya sistem internal nya work life balance nya pengalaman nya. Aamiin.,semoga lepasnya toxic digantikan atasan rekan kerja lingkungan gaji sistem kerja sistem internal work life balance pengalaman aamiin
1.9914139387440745e+18,@juyoeb Kalau kaya aku gak akan kerja sekarang bang. Buktinya aku masih kerja.,juyoeb kaya gak kerja bang buktinya kerja
2.000540165396472e+18,@jenostalker dalam menjalani kehidupan aku menjadikan keluarga ku dan diri ku sendiri sebagai pedoman hidup utama. ayah &amp; mama sudah sangat bekerja keras dalam menghidupi anak anaknya mereka memberikan dukungan dan kasih sayang aku sebagai anak nya tidak ingin menyiakan kerja keras mereka,jenostalker menjalani kehidupan menjadikan keluarga pedoman hidup utama ayah amp mama keras menghidupi anak anaknya dukungan kasih sayang anak tidak menyiakan kerja keras
2.0005402792466355e+18,@fziyoung Asli wkwkwkwkwk. Tapi pulang kerja mau gue tuntasin (draft) biar gak makin banyak.,fziyoung asli wkwkwkwkwk pulang kerja tuntasin draft biar gak
2.0004477472632013e+18,@dialogsenja__ karena ucapannya. 1. nanti gantian aku bantuin tgs kamu. bullshit 2. pendek kali kayak kurang gizi. 3. aku bantu kmu deketin dia ya. nyatanya malah dia doang yg deketin doi mana ngakunya jadi suka. 4. gada yg bantuin aku kerjain kerja rumah ini. padahal ank sulungnya...,dialogsenja__ ucapannya gantian bantuin tgs bullshit pendek kali kayak gizi bantu kmu deketin doang deketin doi ngakunya gada bantuin kerjain kerja rumah ank sulungnya
2.000520766425903e+18,@kompascom Aduuuh pak. KERJA pak... Omon2 sudah cukup,kompascom aduuuh kerja omon
2.000542993716294e+18,Bumn kok budaya kerja kaya admin judol kamboja. Ah babi,bumn budaya kerja kaya admin judol kamboja babi
2.0005429919127432e+18,yh soalnya abis sma langsung pada lanjut kerja di bidang yg sama deku yg kaga jadi hero juga ttp di ua trus temen2nya sering dateng jadi guest lecturers kan muter aja ketemunya mah sama itu-itu doang,abis sma langsung kerja bidang deku kaga hero ttp trus temennya dateng guest lecturers muter ketemunya doang
2.0005201512808328e+18,@BigAlphaID dengan modal dikit banget maka lapangan kerja yg diciptakan sangat2 banyak btw untuk modal 200rb rumah ini bukan ngabisin 18 02T loh melainkan potensi bunga dari 18 02T (ya palingan sekitar 900M) tapi dengan modal 900M ini bisa ciptain lapangan kerja langsung sekitar 640rb loker https://t.co/Kyl9ucN326,bigalphaid modal dikit lapangan kerja diciptakan btw modal rumah bukan ngabisin potensi bunga palingan modal ciptain lapangan kerja langsung loker
2.0002142368745595e+18,@tanyakanrl SAMA NDER AKU JUGA KAYA GITU aku juga sematin nomorku sendiri trs tb2 jd ganti ke nama grup kerja aku trs ganti2 lagi nama grup yg lain dan nama2 org yang ada di room chat itu. aneh bgt takut salah kirim,tanyakanrl nder kaya sematin nomorku trs ganti nama grup kerja trs ganti nama grup nama org room chat aneh bgt takut salah kirim
2.000541993194439e+18,@bermuara_sayang tipes ya kak kerja mulu ,bermuara_sayang tipes kak kerja mulu
2.0005413999392689e+18,@worksfess Aku 5thn kerja di jkt hampir 1 5thn ikut sama kaka sepupuku mereka baik gk pernah nuntut ini itu tp jdnya aku tetep gk enak aja ingin kos ingin punya privasi sendiri. Sebelum pindah aku survei dulu kosan kalau udah cocok aku dp dulu terus aku bilang k ortu dulu izin ,worksfess thn kerja jkt thn kaka sepupuku nuntut jdnya tetep enak kos privasi pindah survei kosan cocok bilang ortu izin
2.000536907776984e+18,@imasoupernova Emang suasana tim bantu bgt bikin waras sepanjang kerja,imasoupernova emang suasana tim bantu bgt bikin waras kerja
2.000542601288753e+18,kek mana rumah mau jalan kalo yg kerja aku doang urusan rumah ke aku makan ke aku sekarang utang juga ke aku jadi orang tua ga bisa mikir,kek rumah jalan kerja doang urusan rumah makan utang tua mikir
2.000542599871144e+18,Tolongin kerja after pertengahan desember kenapa selalu cepet banget feels burnt out https://t.co/icD7kTS8Hs,tolongin kerja after pertengahan desember cepet feels burnt out
2.000542588399747e+18,iya tau kerja di gue cuma side job. tp bukan brrti bisa disepelein anjg,iya kerja side job bukan brrti disepelein anjg
2.0005425562838715e+18,Pengen misuhh kerja yaampun argh kesel,pengen misuhh kerja yaampun argh kesel
2.0004632054125204e+18,@Giiselje g ngaruh babig i lewat tiap kerja mau muntahhh,giiselje ngaruh babig kerja muntahhh
2.000542542711161e+18,kerja kelompok bagian ga ngapa-ngapain ,kerja kelompok ngapa ngapain
2.000396667212768e+18,@tanyarlfes Obrolin nder kalo dia ga bisa berubah juga ya tinggalin aja. Cari yg lain atau kerja,tanyarlfes obrolin nder berubah tinggalin cari kerja
2.0005402869767127e+18,@applecaido mmmmm belum ini lagi menyampaikan visi misi makan sarapan gratis mmmm dan lapangan kerja mmmm,applecaido mmmmm belum visi misi makan sarapan gratis mmmm lapangan kerja mmmm
2.000540165396472e+18,@jenostalker apalagi mama sm bpk sering berantem soal keuangan makanya selain buat diri aku jg pedoman aku jalani 2025 sampe kedepannya itu keluarga biar bpj ga usah kerja lagi dan ga usah berantem lg sm mama ,jenostalker mama bpk berantem keuangan pedoman jalani sampe kedepannya keluarga biar bpj kerja berantem mama
2.0005360100700367e+18,@moonxsaturns pas itu blm naksir deh aku dan ga ngikutin bgt gtu owalah mantep bgt njrrrr aku baru naksir pas di keep running yg dia cerita kerja di banyak tempat sebelum akhirnya casting,moonxsaturns blm naksir ngikutin bgt gtu owalah mantep bgt njrrrr naksir keep running cerita kerja casting
2.000542444899976e+18,Pas gak bunting malas kerja lagi bunting gini pengen kerja,gak bunting malas kerja bunting gini pengen kerja
2.000540165396472e+18,@jenostalker Apalagi skrg anak gw udh sering niru apa yg orang tuanya ngomong/lakuin.. skrg kalo mau ngapa ngapin selalu keinget anak mulu dirumah yaa dulu emg masa masanya nyari jatidiri/kebebasan jadi skrg fokus kerja keras buat bahagiain orang yang gw sayang ,jenostalker skrg anak udh niru tuanya ngomong lakuin skrg ngapa ngapin keinget anak mulu dirumah yaa emg masanya nyari jatidiri kebebasan skrg fokus kerja keras bahagiain sayang
2.000542383185052e+18,ntah la do baru baru ni p langkawi beli lah ole ole orang kata untuk kawan kawan. tapi aku ajak jumpa semua takmau jumpa hm hmmm hm bagi orang lain jela esok kat tempat kerja,ntah langkawi beli ole ole kawan kawan ajak jumpa takmau jumpa hmmm jela esok kat kerja
2.000542338406601e+18,20:23hrs Awas! Kerja penyelenggaraan KM 32.0 - KM 34.0 arah Selatan dari KLIA ke Bandar Serenia. Lorong kanan ditutup. Patuhi arahan papan tanda. Harap maklum.@llmtrafik https://t.co/I7aW1FaYyq,hrs awas kerja penyelenggaraan arah selatan klia bandar serenia lorong kanan ditutup patuhi arahan papan tanda harap maklum llmtrafik
2.000540165396472e+18,@jenostalker Kuliah dulu. Habis itu lulus aku langsng nyari kerja fan Alhamdulillah dapet chat dari dosen bilang ada lowker diperusahaan ini aku langsung lamar kerjaan disitu dan Alhamdulillah ketrima Kerja mau sebulan aku nangis takut berangkat kerja soalnya harus mahamai mood atasan,jenostalker kuliah habis lulus langsng nyari kerja fan alhamdulillah dapet chat dosen bilang lowker diperusahaan langsung lamar kerjaan disitu alhamdulillah ketrima kerja sebulan nangis takut berangkat kerja mahamai mood atasan
2.000542282563617e+18,Manajerku sensi sama nama panggilan aku karena dulu ada karyawan yg namanya sama kyk aku dan orangnya rese ceunah.. Tolongg ‍ semoga ngk ngaruh yaa ke diri aku pliss aku ngk semenyebalkan itu kokk.. YaAllah tolong dilancarkan ‍‍ baru jg day 1 kerja bjir,manajerku sensi nama panggilan karyawan namanya kyk orangnya rese ceunah tolongg semoga ngk ngaruh yaa pliss ngk semenyebalkan kokk yaallah dilancarkan day kerja bjir
2.0004936348993367e+18,@davinnhayes kerja apasi biar duitnya banyak,davinnhayes kerja apasi biar duitnya
2.000540165396472e+18,@jenostalker Ibu. Rasanya aku punya banyak hutang ke ibu. Makanya kalo aku cape belajar dan males berusaha kuat dan bangkit lagi soalnya keinget ibu lebih cape kerja dan berusaha segimanapun itu demi aku bisa kuliah. Inget bayar kost dan ukt mahal. ,jenostalker hutang cape belajar males berusaha kuat bangkit keinget cape kerja berusaha segimanapun kuliah inget bayar kost ukt mahal
2.000540165396472e+18,@jenostalker mamaku aku hidup cuma demi bahagiain dia walau aku sekarang ngerasa gagal blm bahagiain dia blm dpt kerja blm bisa beliin kalung yg diimpian mama aku cuma pengen kebagiain mama dia cewe paling tangguh yg pernah ada dan akhir² ini dia sering marah karena kedaan ekonomi kami,jenostalker mamaku hidup bahagiain ngerasa gagal blm bahagiain blm dpt kerja blm beliin kalung diimpian mama pengen kebagiain mama cewe tangguh marah kedaan ekonomi
2.0002207574236984e+18,@choisaarn @tsanchoi Kerja rodi dia,choisaarn tsanchoi kerja rodi
2.0005421681555784e+18,Lowongan Kerja MAV Autolight Jl. Anjasmoro Raya No. 15 _________________________________ Hati-Hati PENIPUAN!! Semua proses recruitment TIDAK DIPUNGUT BIAYA APAPUN . . #lowongankerjasemarang #loker_semarang #kerjabumn #BUMN https://t.co/VffMhgkrhv,lowongan kerja mav autolight anjasmoro raya _________________________________ hati hati penipuan proses recruitment tidak dipungut biaya apapun lowongankerjasemarang loker_semarang kerjabumn bumn
2.000240669424849e+18,@kiminonapis saling sepong gak kak ditempat kerja,kiminonapis sepong gak kak ditempat kerja
2.000540165396472e+18,@jenostalker jujur di situ sedih bgt karna mama berjuang se begitu besarnya tiap malem pusing mikirin biaya kuliah skrg aku udh kerja jd mskpn cape aku selalu inget perjuangan mama sm bpk aku biar aku bisa kuliah jd aku mau bantu lunasin hutang mama yg dipake buat aku kuliah ,jenostalker jujur situ sedih bgt karna mama berjuang besarnya malem pusing mikirin biaya kuliah skrg udh kerja mskpn cape inget perjuangan mama bpk biar kuliah bantu lunasin hutang mama dipake kuliah
2.0002342275695089e+18,@outrotearc hahah masgguk emg baik &amp; gemeccc tapi tiap baca masgguk gw selalu mikir pasti pas dia tes kerja kgk ada tes bhs inggris makanya lolos ,outrotearc hahah masgguk emg amp gemeccc baca masgguk mikir tes kerja kgk tes bhs inggris lolos
2.0003575112628024e+18,@siticincahhh Ada satu kenalanku yang lulus kuliah tiap minggu di negara yg berbeda Gapernah kerja kayaknya Iri ga si,siticincahhh kenalanku lulus kuliah minggu negara berbeda gapernah kerja kayaknya iri
2.000542092163179e+18, kak ef adek nanti sempet kerja kantoran ga abis lulus? atau lgsg mengurus bayi ajahh? bayikuuu hihihi nanti bayi mengurus bayiikkk adek gak kerja full di rumah #tellef https://t.co/bDv9MAC9KZ,kak adek sempet kerja kantoran abis lulus lgsg mengurus bayi ajahh bayikuuu hihihi bayi mengurus bayiikkk adek gak kerja full rumah tellef
2.0005419602187635e+18,Gabisa minum kopi lalu datanglah seorang rekan kerja ngasih kopi level strong. Sepanjang jalan pulang kerja jantung berdebar kenceng curiga malem ini gabisa tidur ,gabisa minum kopi datanglah rekan kerja ngasih kopi level strong jalan pulang kerja jantung berdebar kenceng curiga malem gabisa tidur
2.0005419545019108e+18,Mending hopeless pas kuliah ternyata di banding hopeless byari kerja hikss,mending hopeless kuliah banding hopeless byari kerja hikss
2.0001122023517765e+18,@isnolongerhere @laraa_studies @pattahu @TxtdariHI Bangun pagi utk kerja pas winter ,isnolongerhere laraa_studies pattahu txtdarihi bangun pagi utk kerja winter
2.000526434440249e+18,@xunirng gak espek bakal sekeren ini si kuning. kira-kira latihan kaya gitu berapa lama? orang kerja serabutan kek gw minat mau belajar!,xunirng gak espek sekeren kuning latihan kaya kerja serabutan kek minat belajar
2.000540165396472e+18,@jenostalker mama bapak kuliah keluarga setiap cape kerja-kuliah selalu keinget perjuangan mama yang mau aku ttp kuliah sampe di smt 5 ini mskpn harus pinjem pinjem uang dlu ke org tp mama gpp asalkan aku kuliah mama selalu bilang jgn dipikirin biar jd urusan mama fokus kuliah aja ,jenostalker mama kuliah keluarga cape kerja kuliah keinget perjuangan mama ttp kuliah sampe smt mskpn pinjem pinjem uang dlu org mama gpp kuliah mama bilang jgn dipikirin biar urusan mama fokus kuliah
2.0005418660734817e+18,Lowongan Kerja PT Mitratani Dua Tujuh * Posisi : Staf Optimalisasi Aset * Kualifikasi : Pendidikan Minimal S1 Hukum * Deadline : 19 Desember 2025 Cek Selengkapnya : https://t.co/bHABzgUDPi #lowongankerja #lokerterbaru #mitrataniduatujuh https://t.co/mfyB8P4Lqx,lowongan kerja mitratani tujuh posisi staf optimalisasi aset kualifikasi pendidikan minimal hukum deadline desember cek selengkapnya lowongankerja lokerterbaru mitrataniduatujuh
2.0005415865692408e+18,Yang sebelumnya gue kerja di game center punya doi dan pas lagi kerja dibawain KFC.,kerja game center doi kerja dibawain kfc
2.0005418566866084e+18,304k !! Diskon beli di link ini https://t.co/xq8VAs3Xh7 Wallts Pockey - Backpack Tas Ransel Kerja Work Bag Water resistant pria wanita - Promo wts wtb hanya tag diskon beli di link ini https://t.co/xq8VAs3Xh7 https://t.co/OnE3XtskRQ,diskon beli link wallts pockey backpack tas ransel kerja work bag water resistant pria wanita promo wts wtb tag diskon beli link
2.000541845659804e+18,Keren banget! Sahrul Gunawan membangun sekolah dari nol sendiri membuktikan dedikasi dan kerja kerasnya untuk pendidikan. Inspirasi luar biasa yang patut dicontoh! Ridwan Kamil Jule Senin Atalia Praratya Apel Pagi Senin Bilqis Lions yuta https://t.co/2Yukc8dbyU,keren sahrul gunawan membangun sekolah nol membuktikan dedikasi kerja kerasnya pendidikan inspirasi patut dicontoh ridwan kamil jule senin atalia praratya apel pagi senin bilqis lions yuta
2.0005203330158103e+18,@hrdbacot Pdhl Mualem bilang itu temennya dr Malaysia masuk dan membantu. Masa' temen mau bantu dibandinging sm kerja seharusny sebuah negara trhdp rakyatnya!,hrdbacot pdhl mualem bilang temennya malaysia masuk membantu temen bantu dibandinging kerja seharusny negara trhdp rakyatnya
2.000541791741936e+18,Innā lillāhi wa innā ilaihi rāji ūn. Keluarga Besar Dinas Kesehatan Kabupaten Kubu Raya turut berduka cita yang sedalam-dalamnya atas wafatnya Bpk. Heriyono Staf Sub Bagian Rencana Kerja dan Keuangan (Renkeu) pada Senin 15 Desember 2025 di RSUD Soedarso. https://t.co/zhCSh3ITpX,inn lill inn ilaihi keluarga dinas kesehatan kabupaten kubu raya berduka cita sedalam dalamnya wafatnya bpk heriyono staf sub rencana kerja keuangan renkeu senin desember rsud soedarso
2.0005416973698332e+18,trs dia tidur di jam kerja https://t.co/BouiwDyLMH,trs tidur jam kerja
2.0005417394139057e+18,Pas sampe tempat kerja jalan pincang... Ternyata lumayan parah karena kaki sempet ketiban body motor,sampe kerja jalan pincang lumayan parah kaki sempet ketiban body motor
2.0005417394139057e+18,Pagi pagi habis nganter adik sekolah pas nyebrang di pertigaan malah jatuh sampe terkapar di tengah jalan. Sempet ditolongin sampe dikasih minum tapi aku buru2 ijin dengan alasan mau berangkat kerja karena udh telat padahal aslinya malu bat anyinkk ,pagi pagi habis nganter adik sekolah nyebrang pertigaan jatuh sampe terkapar jalan sempet ditolongin sampe dikasih minum buru ijin alasan berangkat kerja udh telat aslinya malu bat anyinkk
2.000541194225595e+18,Bingung sih energi yang harusnya bisa dipake untuk kerja lebih banyak terkuras ngeliatin hal hal yang sebenernya gak perlu. Gak involve padahal cuma liat doang tapi energiku ikut kesedot huftttt,bingung energi dipake kerja terkuras ngeliatin sebenernya gak gak involve doang energiku kesedot huftttt
2.0005417211309425e+18,syariah keuangan syariah dan bisnis syariah. Muamalat Institute berperan dalam peningkatan kompetensi sumber daya manusia melalui program edukasi magang dan kerja sama dengan industri keuangan syariah. For your information! Muamalat Institute sedang membuka program magang. https://t.co/oZ7dOmwf8W,syariah keuangan syariah bisnis syariah muamalat institute berperan peningkatan kompetensi sumber daya manusia program edukasi magang kerja industri keuangan syariah for your information muamalat institute membuka program magang
2.000540873730429e+18,@satangktp HIIIII WinnySatang juga udah kerja keras selamat istirahat ya KARTU AS ku #TigoXWinnySatang,satangktp hiiiii winnysatang kerja keras selamat istirahat kartu tigoxwinnysatang
2.000540165396472e+18,@jenostalker bisa dapet kehidupan yang layak daerahnya perbukitan dan kampung kecil. Akhirnya mama aku pergi ke jakarta disana mama aku mencoba utk kerja di toko dan akhirnya berjualan baju dan Tupperware saat itu usaha mama maju banget. Tahun 1998 mama ketemu papa aku sesama org kampung,jenostalker dapet kehidupan layak daerahnya perbukitan kampung mama pergi jakarta disana mama mencoba utk kerja toko berjualan baju tupperware usaha mama maju mama ketemu papa org kampung
2.0005416531705687e+18,Jahahah jangan kerja kak,jahahah jangan kerja kak
2.0004835070893343e+18,@tanyakanrl Kalau skrg belum mampu nanti2 juga bisa kak.. aku dulu kerja di tempat jasa aqiqah gituu customernya banyak yg kakek nenek kok,tanyakanrl skrg belum kak kerja jasa aqiqah gituu customernya kakek nenek
2.000540165396472e+18,@jenostalker Sama kaya yg mamah bilang kamu tetep anak kita walaupun kamu gk punya kerja. Selalu yakin kalau Allah pasti selalu ngasih yg terbaik buat setiap umatnya tp pasti ada hal berat yg kamu laluin. Atau anggap aja ini sbg ujian kalau kamu mau naik level kalau kamu bisa laluin dengan-,jenostalker kaya mamah bilang tetep anak kerja allah ngasih terbaik umatnya berat laluin anggap sbg ujian level laluin
2.000536137677636e+18,@nairaKnetz Skema nya dia gimana si ka? Aku masih gak paham cara kerja penggadaian gitu,nairaknetz skema gimana gak paham kerja penggadaian
2.0005415978267528e+18,Di balik setiap kemenangan ada kerja keras dan semangat pantang menyerah. Selamat untuk Tim Indonesia @timindonesiaofficial @noc.indonesia di SEA Games. Aice bangga mendukung perjuangan yang membawa nama Indonesia semakin bersinar🇮🇩 https://t.co/o2ZTHGHmoM,kemenangan kerja keras semangat pantang menyerah selamat tim indonesia timindonesiaofficial noc indonesia sea games aice bangga mendukung perjuangan membawa nama indonesia bersinar
2.0005365616336e+18,@sooourgyu baru beres kerja ‍,sooourgyu beres kerja
2.0005415642345272e+18,Besok pulang kerja kita lessgoww me time kalo nunggu jumat keburu stress berdiri gueeee,besok pulang kerja lessgoww time nunggu jumat keburu stress berdiri gueeee
1.1695619680903496e+18,@BTS_twt aku balik lagi kak. posisi baru banget pulang kerja terus sama ortu mau di jodohin sama seseorang. aku ga mau kak aku juga belum mau nikah. katanya hidup itu pilihan tapi kenapa hidup ku ngga! pengen kabur rasanya. aku juga berhak menentukan pilihan ku sendiri ,bts_twt kak posisi pulang kerja ortu jodohin kak belum nikah hidup pilihan hidup ngga pengen kabur berhak menentukan pilihan
2.0004519291269e+18,@poconxg Kerja di ln,poconxg kerja
2.00054130719504e+18,balik kerja lembur ada ajaa nangisnyaaa ,kerja lembur ajaa nangisnyaaa
2.0000670278857687e+18,@jojo102102 Selamat untuk Thailand kontribusi dan kerja keras anda dalam pembentukan Allianz di industri gcv selalu yang terbaik. Jenderal Elsa 🇮🇩,jojo selamat thailand kontribusi kerja keras pembentukan allianz industri gcv terbaik jenderal elsa
2.000540165396472e+18,@jenostalker dan uang yang aku hasilkan dari kerja keras aku mau aku kasih juga buat mereka yang sudah menyayangi aku dan selalu ngedukung apapun yang aku mau,jenostalker uang hasilkan kerja keras kasih menyayangi ngedukung apapun
2.0005412821718264e+18,Mau gak mau karena sikon yg sekarang harus berusaha kerja demi keberlangsungan hidup kedepan dan si buah hati semoga dapat yg cocok amin YRA,gak sikon berusaha kerja keberlangsungan hidup kedepan buah hati semoga cocok amin yra
2.0005412504083213e+18,TERIMA KASIH BANYAK BANYAKKKK teman timunkuuu untuk kerja sama nya,terima kasih banyakkkk teman timunkuuu kerja
2.000541228497273e+18,besok kerja hAAAAAAAA gamau,besok kerja haaaaaaaa gamau
2.000540165396472e+18,@jenostalker Pekerjaan bukan rezeki. Kata bapak kamu tuh cuman kehilangan pekerjaan bukan kehilangan rezeki. Untuk sekedar makan sehari2 Insya Allah bapak masih bisa kasih mungkin gk sebaik ketika kamu kerja sendiri tp bapak akan usahakan. Kamu tetep anak bapak mau gimanapun kamu-,jenostalker pekerjaan bukan rezeki tuh cuman kehilangan pekerjaan bukan kehilangan rezeki sekedar makan sehari insya allah kasih kerja usahakan tetep anak gimanapun
2.000540165396472e+18,@jenostalker Buat bapak ibuk sama adek jadi harus kuat jalaninya pengen lihat mereka bahagia. Lihat orang tua kerja keras demi sekolahin aku sama adekku bikin terharu sama nangis. Jadi sebisa mungkin dan harus kuat ngadepin semua masalah. Waktu skripsian aku kerja buat bantu biaya skripsi,jenostalker ibuk adek kuat jalaninya pengen lihat bahagia lihat tua kerja keras sekolahin adekku bikin terharu nangis sebisa kuat ngadepin skripsian kerja bantu biaya skripsi
2.0005411397332252e+18,12 tahun kerja gini-ginin aja alias gak ada jenjang karir gaji stuck segituu aja nyentuh umr aja kayaknya haram amat ini perusahaan ,kerja gini ginin alias gak jenjang karir gaji stuck segituu nyentuh umr kayaknya haram perusahaan
2.000540165396472e+18,@jenostalker orang tua entah kenapa tertanam dalam diri gua bahwa gua harus kerja keras demi bisa kasih kehidupan yang layak buat orang tua terutama mama gua karma dari gua kecil mama gua udah berjuang demi 3 anaknya. Sekarang waktunya gua bales jasa mama gua.,jenostalker tua tertanam kerja keras kasih kehidupan layak tua mama karma mama berjuang anaknya bales jasa mama
2.000540927325352e+18,gimane ceritanya lu kerja baru 3 hari 1 harinya ikut event abis itu disuruh jaga store bedua doang sama spv,gimane ceritanya kerja harinya event abis disuruh jaga store bedua doang spv
2.000512454292386e+18,@worksfess bpjs penting kecuali udah punya asuransi sendiri tp penting jg buag amit2 klo ada kecelakaan kerja,worksfess bpjs asuransi buag amit klo kecelakaan kerja
